lead_id,priority_tier,supplier_fit,lead_score,company_name,category,sub_category,area,contact_approach,phone,whatsapp,email,website,hardware_need,buying_trigger,expansion_signal,verification_status,address,source_type,source_url,size_hint,notes
L0125,A,SME - direct,80,South Gujarat Shares & Sharebrokers Ltd,Finance & Professional,Stock / commodity broker,Ring Road,Admin,0261-2601296,,,https://www.sgssl.co.in/,multi-seat desktops + dealing terminals; data server + NAS backup; networking/firewall; CCTV + access control; UPS; AMC,Regional brokerage; trading-tech upgrades,Long-standing South Gujarat broker,Contact found,"3rd Floor, Belgium Chambers, Opp Linear Bus Stop, Ring Road, Surat-395003",Company site,https://www.sgssl.co.in/Contact-us.aspx,Established regional sharebroking company,Also 2454647; equity broking & advisory
L0126,A,SME - direct,80,The Adinath Co-operative Bank Ltd,Finance & Professional,Co-operative bank,Ring Road,Branch Manager,,,,https://adinathbank.in/,branch-wide desktops; core-banking servers + NAS backup; networking/firewall; CCTV + access control; UPS; AMC,Branch network; data-security upgrades,Begumpura + Ring Road branches,Existence-verified (contact pending),"B-1 To 6, Vakharia Market, Opp Abhishek Market, Ring Road, Surat-395002",Company site,https://adinathbank.in/,Non-scheduled UCB; multiple branches,"Branches incl New Textile Market, Begumpura"
L0127,A,SME - direct,80,Jalaram Khichdi,Food & Hospitality SME,Restaurant (Gujarati),Parle Point,Owner (family-run),9327593300,https://wa.me/919327593300,jalaramkhichdi@gmail.com,jalaramkhichdi.in,POS/billing PCs; KOT printers; CCTV; multi-site Wi-Fi/networking; AMC,Expanded to 3 Surat outlets,Vesu + Adajan branches added - growth signal,Contact found,"L-17,18,19 Anmol Complex, Near Sargam Shopping Centre, Parle Point, Surat 395007",Website,https://www.jalaramkhichdi.in/contact.php,"Medium (3 outlets: Parle Point, Vesu, Adajan)",Owner-run multi-outlet; strong expansion; own website + email
L0128,A,Skip - govt/tender,80,Krishak Bharati Cooperative Ltd (KRIBHCO) - Hazira,Government & PSU,Cooperative / Fertilizer PSU,"Hazira, Surat",IT/Systems / Materials & Purchase (GeM/e-procurement),0261-2862766,,webmaster@kribhco.net,https://www.kribhco.net/,plant CCTV + access control; bulk desktops; servers/storage; networking + Wi-Fi; AMC (GeM/tender),Plant IT modernization; surveillance upgrade,Township + plant facility upgrades,Contact found,"Hazira Fertilizer Complex, PO KRIBHCO Nagar, Surat-394515",Official site,https://www.kribhco.net/contact.html,Very large fertilizer complex (cooperative),National cooperative society; fax 0261-2860283; alt email chandrasekharan@kribhcosurat.com
L0129,A,Skip - govt/tender,80,"New Civil Hospital & Govt Medical College, Surat",Government & PSU,Government Hospital / Medical College,"Majura Gate, Surat",Medical Superintendent office / Govt purchase (GeM/tender),02612244456,,,https://gmcsurat.edu.in/,bulk office desktops; hospital CCTV + access control; servers/storage (HMIS); networking + Wi-Fi; AMC (GeM),Hospital digitization / HMIS; medical-college IT growth,Campus building expansion; new departments,Contact found,"New Civil Hospital Campus, Majura Gate, Ring Road, Surat-395002",Official .nic.in + college site,https://surat.nic.in/public-utility/new-civil-hospital/,"Very large (130-acre campus, tertiary hospital)",State govt hospital + medical college on shared campus
L0130,A,Skip - govt/tender,80,NTPC Kawas (Gas Power Station),Government & PSU,PSU / Power Generation,"Kawas, Hazira, Surat",IT cell / C&M (Contracts) (NTPC e-tender / GeM),,,,https://ntpc.co.in/,plant CCTV + access control; bulk desktops; servers/storage; networking + Wi-Fi; AMC (GeM),Plant IT/OT modernization; surveillance upgrade,Station upgrades / staff colony IT,Existence-verified (contact pending),"A-NTPC, Kawas, Hazira Road, Aditya Nagar, Choryasi, Surat-394510",Wikipedia + NTPC tender portal,https://en.wikipedia.org/wiki/NTPC_Kawas,Large gas-based combined-cycle power plant,Maharatna PSU; tenders via ntpctender.ntpc.co.in (Location 62)
L0131,A,Skip - govt/tender,80,Sumul Dairy (Surat-Tapi District Co-op Milk Producers Union Ltd),Government & PSU,Cooperative / Dairy,Surat,IT / Systems Dept / Purchase Dept (direct + tender),+91 261 2537693,,,https://www.sumul.com/,bulk office desktops; plant/parlour CCTV; networking + Wi-Fi; servers/storage; AMC,Cold-chain + parlour expansion; ERP/digitization,New plants and retail parlour network growth,Existence-verified (contact pending),"Post Box No. 501, Sumul Dairy Road, Surat-395008",Official site,https://www.sumul.com/sumul-contact.html,Very large cooperative; multiple plants/parlours,Large cooperative buyer; multiple Surat phone lines listed; toll-free 1800-121-4400
L0132,A,Skip - govt/tender,80,Surat International Airport (Airports Authority of India),Government & PSU,Central Govt / Aviation PSU,"Magdalla / Dumas Road, Surat",Airport Director / AAI Engineering & IT (GeM/e-tender),+91 261 2700200,,apdsurat@aai.aero,https://www.aai.aero/,terminal CCTV + surveillance + access control; bulk desktops; servers/storage; networking + Wi-Fi; AMC (GeM),International terminal expansion; security/IT upgrade,New international operations; passenger-info systems,Contact found,"Surat Civil Aerodrome, Dumas Road, Surat-394550",Official AAI site,https://www.aai.aero/airports/contact-us/surat,Large international airport terminal,AAI PSU; CISF security; terminal duty manager termic.vasu@aai.aero
L0133,A,Skip - very large,80,Courtyard by Marriott Surat,Hospitality & Real Estate,Hotel (5-star),Hazira Road,GM / IT Manager,,,,https://www.marriott.com/en-us/hotels/stvcy-courtyard-surat/overview/,PMS server; front-desk/back-office PCs; guest Wi-Fi + networking; CCTV; IPTV; AMC,Business hotel near Hazira industrial belt,Marriott Tier-2 expansion,Existence-verified (contact pending),"Earthspace, Hazira Road, Surat 394510",Hotel listing,https://www.hotelplanner.com/Hotels/319130/Reservations-Courtyard-by-Marriott-Surat-Surat-Earthspace-Hazira-Rd-394510,Large 5-star business hotel,Address from hotelplanner listing
L0134,A,Skip - very large,80,Happy Home Group,Hospitality & Real Estate,Real estate developer / Builder,Vesu / Palanpur,Director / Purchase,,,,https://www.happyhomegroup.in/,Site CCTV; sales-gallery & office PCs; networking; server/NAS; AMC,"52+ projects, concentrated in Vesu/Palanpur",Continuous project delivery,Existence-verified (contact pending),Surat,Finance directory,https://www.bankbazaar.com/home-loan/builders-in-surat.html,Large; 52+ projects since 2003,52+ projects; active in premium Vesu corridor
L0135,A,Skip - very large,80,Raghuvir Developers & Builders,Hospitality & Real Estate,Real estate developer / Builder,Surat,Director / Purchase,,,,https://www.raghuvirdevelopers.com/,Site CCTV; sales-gallery & office PCs; networking; server/NAS; AMC,"Active projects (Spelito, Steffon)",30+ projects; long-standing builder,Existence-verified (contact pending),Surat,Builder official site,https://www.raghuvirdevelopers.com/,Large; 30+ projects since 1986,Est. 1986; multiple ongoing sites
L0136,A,Skip - very large,80,The Gateway Hotel Athwalines (Taj/IHCL),Hospitality & Real Estate,Hotel (5-star),Athwalines,GM / IT Manager,0261-6697000,,,https://www.tajhotels.com/en-in/destination/hotels-in-surat,PMS server; front-desk/back-office PCs; guest Wi-Fi + networking; CCTV; IPTV; AMC,IHCL/Taj-managed property,Premium chain operations,Contact found,"Ambika Niketan, Athwalines, Dumas Road, Surat",Govt tourism registry,https://www.gujarattourism.com/accommodation/registered-hotels/the-gateway-hotel-athwalines.html,Large 5-star (IHCL),Phone from Gujarat Tourism registry
L0137,A,Skip - national chain,80,BlueStone - LP Savani (Adajan),Jewellery,Branded retailer/showroom,Adajan (LP Savani),Store/Admin manager,8655650958,https://wa.me/918655650958,,https://www.bluestone.com/,high-density CCTV + access control (critical); POS/billing PCs; networking + Wi-Fi; AMC,New LP Savani store,New store,Contact found,"Unit No. 05 GF and 105 First Floor, Building C, Universal Trade Center, LP Savani Road, Adajan, Surat",company_website,https://www.bluestone.com/stores/lp-savani-surat-reslnk-TWpJdw==/catalog.html,Large (omnichannel brand showroom),
L0138,A,Skip - national chain,80,CaratLane - Adajan,Jewellery,Branded retailer/showroom,Adajan,Store/Admin manager,,,,https://www.caratlane.com/,high-density CCTV + access control (critical); POS/billing PCs; networking + Wi-Fi; AMC,"Multiple Surat stores (Adajan, Ghod Dod)",Multi-store Surat presence,Existence-verified (contact pending),"Shop no 1, Mangaldeep Complex, besides Tanishq Showroom, near LP Savani Circle, Adajan, Surat 395009",company_website,https://www.caratlane.com/stores/stores/adajan-surat-308/catalog,Large (Titan brand showroom),Ghod Dod Road store also operating
L0139,A,Skip - national chain,80,ORRA Fine Jewellery - Westfield Mall,Jewellery,Branded retailer/showroom,Westfield Mall,Store/Admin manager,,,,https://www.orra.co.in/,high-density CCTV + access control (critical); POS/billing PCs; networking + Wi-Fi; AMC,Mall-format store; brand expansion,New mall store,Existence-verified (contact pending),"Westfield Mall, Surat (ORRA store)",company_website,https://www.orra.co.in/stores/gujarat/surat/westfield-mall,"Large (national brand, mall store)",Brand heritage since 1888
L0140,A,SME - direct,80,Pachchigar Jewellers (Ashokbhai),Jewellery,Large retailer/showroom,Athwalines,Owner/Director,+91-9879010065,https://wa.me/919879010065,pachchigar.jewellers@gmail.com,https://pachchigarjewellers.com/,high-density CCTV + access control (critical); POS/billing PCs; networking + Wi-Fi; server/NAS; AMC,Surat + Ahmedabad presence,Multi-city showrooms,Contact found,"200, SNS House, Opp. New Court Building, Lal Bunglow, Athwalines, Surat 395007",company_website,https://pachchigarjewellers.com/contact-us/,"Medium-large (gold/diamond/polki showroom, Surat + Ahmedabad)",Second phone +91-9512500744
L0141,A,Skip - national chain,80,Torra Jewels,Jewellery,Diamond jewellery manufacturer,Mini Bazar (Varachha),Owner/Director,+919879792408,https://wa.me/919879792408,,https://torrajewels.com/,high-density CCTV + access control (critical); jewellery CAD workstations; networking + Wi-Fi; server/NAS; AMC,Fully integrated mfg with advanced tech; export-oriented,"Growing manufacturer, advanced technology",Contact found,"A/602 Diamond World, Mini Bazar, Varachha Rd, Surat 395003",company_website,https://torrajewels.com/Home,"Medium (manufacturer since 2009, job-work + brand)","Makes 9/14/18kt diamond jewellery, job-work"
L0142,A,SME - direct,80,Riddhi Corporation LLP,Lab-Grown Diamond,HPHT rough diamond grower / wholesaler,Ichhapore (Pal-Hazira Rd),Owner/Director,,,,http://rclgd.com/,GPU workstations for planning/grading; reactor/press-control PCs; rack server + NAS; multi-camera CCTV + access control; managed switches + Wi-Fi; AMC,First introducer of HPHT lab-growing rough in India; GIA/IGI Type IIa & IIb wholesale,Pioneer HPHT grower at Gujarat Hira Bourse; established growing operation,Existence-verified (contact pending),Plot W-01A & W-01B Gem and Jewellery Park Gujarat Hira Bourse Ichhapore Pal-Hazira Road Surat 394510,Company website,https://rclgd.com/contactus,"Medium-large - 1st introducer of HPHT rough in India, est 2014",Contact email obfuscated on source; phone not visible; alt source: https://www.justdial.com/jdmart/Surat/Riddhi-Corporation-Near-Gitanjali-Petrol-Pump-Near-Kohinoor-Society-Varachha-Road/0261PX261-X261-150515143003-X6G8_BZDET/catalogue
L0143,A,SME - direct,80,Bansal Super Market,Retail & Supermarket,Supermarket chain (regional),"Pandesara/Bamroli, Dindoli/Navagam",Owner / Purchase,,,,https://www.bansalsupermarket.com,bulk POS/billing desktops; loss-prevention CCTV; per-store networking + Wi-Fi; back-office server; AMC,Multi-city regional expansion incl. Surat,Regional Gujarat chain - 7+ cities; expanding format,Existence-verified (contact pending),171 KSB Olympia Near Kailash Nagar Cross Rd Bamroli Althan Expy Pandesara; Opp Uma Plaza Kharvasa Rd Dindoli 394210,Company website + JustDial,https://www.bansalsupermarket.com/contact.php,"Multi-city chain (Surat, Vadodara, Mehsana, Halol, Godhra, Visnagar, Patan)",Gujarat-grown chain with HO; contact page available - follow up for direct number
L0144,A,Skip - national chain,80,Croma (Infiniti Retail/Tata) - Surat,Retail & Supermarket,Electronics & home-appliance retail chain,"Ghoddod Rd/Ram Chowk, Adajan, Pal",Purchase / IT,+919099058861,https://wa.me/919099058861,,https://www.croma.com,bulk POS/billing desktops; loss-prevention CCTV; per-store networking + Wi-Fi; digital signage; AMC,New Croma Gaurav Path Pal store opened,Tata omni-channel electronics retailer expanding Surat footprint,Contact found,Crossway Mall Ghod Dod Rd Ram Chowk 395007; Proton Plus LP Savani Rd Adajan 395009 opp Khodiyar Temple,Official store locator,https://store.croma.com/location/gujarat/surat,3+ large-format electronics stores in Surat,"Two store phones captured (Ghoddod +919099058861, Adajan +919099061393); high-value stock = critical CCTV"
L0145,A,Skip - national chain,80,Vijay Sales - Surat,Retail & Supermarket,Electronics & home-appliance retail chain,"Piplod, Rander Rd/Tadwadi, Ved Rd/Katargam",Purchase / IT,+912616712222,,,https://stores.vijaysales.com,bulk POS/billing desktops; loss-prevention CCTV; per-store networking + Wi-Fi; digital signage; AMC,"Multiple Surat stores (Piplod, Rander Rd, Ved Rd)",National electronics chain expanding in Surat,Contact found,Iscon Mall Surat Dumas Rd Opp Shantiniketan Apt Piplod 395007,Official store locator,https://stores.vijaysales.com/location/gujarat/surat,3+ electronics superstores in Surat,Piplod store phone captured; electronics retail = strong LP-CCTV + POS need
L0146,A,Skip - national chain,80,Westside (Trent/Tata) - Surat,Retail & Supermarket,Departmental / apparel retail chain,"Magdalla/VR Mall, Adajan, Dumas Rd/Iscon Mall",Purchase / Operations Manager,+919033001075,https://wa.me/919033001075,mywestside@trent-tata.com,https://www.westside.com,bulk POS/billing desktops; loss-prevention CCTV; per-store networking + Wi-Fi; digital signage; back-office server; AMC,3+ Westside stores in Surat,Tata/Trent expanding large-format apparel/dept stores,Contact found,01F VR Mall Dumas Airport Rd Magdalla 395007; Iscon Mall Surat-Dumas Rd; Adajan,Official store locator,https://www.westside.com/apps/s/storelocators/surat?type=westside,Tata/Trent large-format dept stores; 3+ in Surat,Phone + email captured; large-format dept store - strong full-stack hardware need
L0147,A,Skip - very large,80,Garden Silk Mills Pvt Ltd,Textile Manufacturing,"Weaving/Processing (fabric, yarn)",Jolwa (Palsana) / Rampura,Owner/Director or Plant Admin manager,,,,https://www.indiamart.com/gardensilkmills/aboutus.html,ERP servers; shop-floor & billing PCs; large-area CCTV; networking + Wi-Fi; biometric attendance; AMC,Large integrated facility; ongoing operations under MCPI,Large integrated Jolwa plant,Existence-verified (contact pending),"Garden House, Rampura Tankina, Surat 395003; manufacturing hub at Jolwa near Surat",IndiaMART,https://www.indiamart.com/gardensilkmills/aboutus.html,Very large legacy textile/yarn manufacturer; Jolwa plant,Major brand; large Jolwa manufacturing hub = high CCTV/network/server needs
L0148,A,Skip - very large,80,Laxmipati (Weaving + Dyeing/Printing Units),Textile Manufacturing,Weaving + Dyeing/Printing,Sachin GIDC / Pandesara,Owner/Director or Admin manager,,,,https://laxmipati.com/pages/contact,"ERP servers; design, billing & shop-floor PCs; multi-site CCTV; networking + Wi-Fi; biometric attendance; AMC",Vertically integrated brand; two manufacturing units,Separate weaving + dyeing units (multi-site),Existence-verified (contact pending),"Weaving: Plot 1, Block 243-246, Rd No 8, GIDC Sachin, Surat 394230; Dyeing/Printing: A-26 Central Park, GIDC Pandesara, Surat 394221",Company website,https://laxmipati.com/pages/contact,Large saree brand with own weaving + dyeing/printing units,Two manufacturing sites (Sachin + Pandesara) = multi-location network/CCTV opportunity
L0149,A,Skip - very large,80,Sumeet Industries Ltd,Textile Manufacturing,Yarn / Texturising (POY/FDY/PTY),Ring Road / GIDC,Owner/Director or Engineering manager (Mr. Vipul Patel),,,,https://www.sumeetindustries.com/,ERP servers; plant & billing PCs; large-area CCTV across yarn plant; networking + Wi-Fi; biometric attendance; AMC,Integrated 5-division yarn manufacturing; capacity scale,Integrated CP-POY-FDY-texturising plant,Existence-verified (contact pending),"Office 504, Trividh Chamber, Opp. Fire Station, Ring Road, Surat 395002",Company website,https://www.sumeetindustries.com/,"Large: est. 1989; CP, POY, FDY, Texturising, Carpet Yarn; integrated plant",Large integrated yarn maker; high-value plant CCTV/network/server scope
L0150,A,Skip - very large,80,Surbhi (Surbhi Group - Embroidery unit),Textile Manufacturing,Embroidery (Schiffli/multihead),Sachin GIDC / Karanj,Owner/Director or Admin manager,,,,https://www.surbhi.com/embroidery,ERP servers; design (digitizing) & billing PCs; large-area CCTV; networking + Wi-Fi; biometric attendance; AMC,One of India's largest embroidery units; ongoing expansion,100+ multihead + Swiss Schiffli fleet,Existence-verified (contact pending),"Sachin GIDC + Karanj, Surat",Company website,https://www.surbhi.com/embroidery,Large: LASSER Swiss Schiffli + 100+ multihead fancy embroidery machines,Very large embroidery operation; high-value design/network/CCTV scope
L0151,A,Skip - very large,80,Avadh Textile Market,Textile Trade & Design,Textile market complex,Umarwada / Sahara Darwaja,Avadh Projects / market management office,+919510260827,https://wa.me/919510260827,info@avadhtextilemarket.com,https://avadhtextilemarket.com/,complex-wide networking + Wi-Fi; dense CCTV; bulk billing/POS desktops; AMC,Active digital/online ordering tenants,One of Surat's busiest wholesale textile zones,Contact found,"Opp. New Bombay Market, Sahara Darwaja, Umarwada, Surat, Gujarat 395010",Market directory,https://surattextilemarkets.com/avadh-textile-market/,Large busy wholesale market,Phone from market listing (+919510260827 / +918320365036 / +919978905900); dev site avadhprojects.com
L0152,A,SME - direct,80,FOSTTA (Federation of Surat Textile Traders Association),Textile Trade & Design,Textile traders association,Ring Road / Millennium Market,Federation office bearers / secretariat,,,,https://fostta.com/,"office IT: desktops, networking, Wi-Fi, CCTV; AMC; gateway to member markets",Industry-wide digitization drives,Apex federation - influence over all Ring Road markets,Existence-verified (contact pending),"FP-143/144, Ground Floor, Millennium Textile Market, Surat 395002",Corporate registry,https://www.zaubacorp.com/FEDERATION-OF-SURAT-TEXTILES-ASSOCIATION-U85300GJ2022NPL130054,"Apex body for ~60,000+ textile traders",Strategic relationship - door-opener to entire trader base; CIN U85300GJ2022NPL130054
L0153,A,SME - direct,80,Textile Export India Pvt Ltd,Textile Trade & Design,Garment/textile exporter,Ring Road,Owner / Partner,+919537548851,https://wa.me/919537548851,contact@textileexport.in,,bulk billing/POS desktops; CCTV; networking + Wi-Fi; server/NAS; textile-CAD workstation; AMC,Export to 42+ countries; e-commerce scale,42+ country exports; 200+ catalogs - strong growth,Contact found,"E-308, Kuberji Textile Park, Behind Belgium Square, Ring Road, Surat",B2B marketplace,https://www.indiamart.com/textile-export-india-private-limited/aboutus.html,Pvt Ltd; delivered to 42+ countries; 200+ brand catalogs,Phone +919537548851 / +919586784803; email contact@textileexport.in
L0154,A,SME - direct,78,Esscons MEP & Engineering Design Services,Architecture & CAD/Engineering,MEP consultant,Pal / Adajan,Partner / Principal Engineer,8469516900,https://wa.me/918469516900,essconsmep@gmail.com,https://essconsmep.com/,GPU workstations for MEP 3D/BIM modelling & coordination; dual monitors; NAS/server; backup; networking; AMC,Est. 2009; grew from electrical to full MEP; Surat + Ahmedabad offices,Multi-city growth; BIM/MEP coordination workload,Contact found,"The Boulevard, Office 323.2, Near Pratham Circle, Gallaria Street, Green City Road, Pal, Adajan, Surat 395009",Company website,https://essconsmep.com/,Mid (multi-city),MEP/BIM is GPU+server heavy
L0155,A,SME - direct,78,Prashant Parmar Architect (Shayona Consultant),Architecture & CAD/Engineering,Architecture / Interior firm,Surat (multi-city),Principal Architect / Partner,9825866356,https://wa.me/919825866356,,https://prashantparmar.com/,GPU workstations for luxury architecture/interior rendering; dual monitors; NAS/server; backup; networking; AMC,Founded 2000; luxury residential/commercial; operates in 4 Gujarat cities,Multi-city footprint incl. Surat,Contact found,"Surat, Gujarat (also Ahmedabad, Rajkot, Vadodara)",Company website,https://prashantparmar.com/contact/,Mid-large (multi-city),Shayona Consultants; high-end design rendering demand
L0156,A,SME - direct,78,Landmark Honda,Automobile Dealership,Car dealer (Honda),Adajan/Piplod,Dealer Principal / IT Head,,,,https://dealer.hondacarindia.com/,DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; server/NAS; AMC,Three Honda outlets across Surat,Multi-branch Honda dealer,Existence-verified (contact pending),"4,5 Sapphire Business Hub, L.P. Savani School Road, Adajan, Near Madhuban Circle, Surat 395009",Aggregator listing,https://www.cardekho.com/Honda/Surat/cardealers,Multi-outlet Honda dealer (Adajan/Khatodara/Piplod),Also Mauje Khatodara and Piplod (near Iskon Mall) showrooms
L0157,A,SME - direct,78,Navjivan Hyundai,Automobile Dealership,Car dealer (Hyundai),Udhna-Magdalla,Dealer Principal / IT Head,,,,https://navjivan.hyundaimotor.in/,DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; server/NAS; AMC,Showroom + service network,Multi-outlet Hyundai dealer in Surat,Existence-verified (contact pending),"Shiv Ashish Industrial Estate SOC 1-11, Near Devchand Nagar, Udhna-Magdalla Road, Surat 394210",Brand dealer site,https://navjivan.hyundaimotor.in/,"Authorized Hyundai dealer, Surat",One of 8+ Hyundai dealers in Surat
L0158,A,SME - direct,78,"Pramukh Tata (Tata Motors, Udhna Magdalla)",Automobile Dealership,Car dealer (Tata Motors),Udhna Magdalla,Dealer Principal / Admin,7506004762,https://wa.me/917506004762,,https://dealer-locator.cars.tatamotors.com/,DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; AMC,Showroom + separate service centre,Tata dealer group in Surat,Contact found,"Plot No 409/27A, Umiya Nagar Society, Near Chosath Jogni Mata Temple, Udhna Magdalla Road, Surat",Brand dealer site,https://dealer-locator.cars.tatamotors.com/tata-motors-cars-showroom-pramukh-tata-udhna-magdalla-road-car-dealer-udhna-magdalla-road-surat-77062/Home,Tata dealer with showroom + Patel Nagar service centre,Also runs Pramukh Automotive (Varachha) Tata showroom; Patel Nagar service
L0159,A,SME - direct,78,Shree Ambica Auto Sales & Service (Tata CV),Automobile Dealership,Commercial vehicle dealer (Tata trucks),Bardoli/Kathor/Vyara,Dealer Principal / Admin,,,,https://commercial-vehicles.fleetverse.tatamotors.com/,DMS/billing desktops; large workshop + lot CCTV; networking + Wi-Fi; digital signage; server/NAS; AMC,Multiple CV outlets across South Gujarat,Multi-branch CV dealer expansion,Existence-verified (contact pending),"Surat Bardoli Road, Bardoli (multiple South Gujarat locations)",Brand dealer site,https://commercial-vehicles.fleetverse.tatamotors.com/tata-motors-commercial-vehicle-dealer-shree-ambica-auto-sales-service-truck-dealers-surat-bardoli-road-bardoli-190788/Home,Multi-location Tata CV dealer (Bardoli/Kathor/Vyara/Jankhav),4+ locations; large workshops
L0160,A,Skip - very large,78,Welltech Motors,Automobile Dealership,Multi-brand car service & body shop,Surat,Owner / GM,,,,https://welltechmotors.com/,Billing/job-card desktops; workshop + lot CCTV; networking + Wi-Fi; digital signage; server/NAS; AMC,High-throughput service + denting/painting bays,Large independent workshop scaling volume,Existence-verified (contact pending),"Surat (60,000 sq.ft. multi-brand workshop)",Company website,https://welltechmotors.com/,"Large multi-brand workshop; 85+ staff, 35 cars/day","60,000 sq.ft. facility; OEM/OES parts; strong CCTV need"
L0161,A,SME - direct,78,Alpino Health Foods,BPO/Logistics/Print,E-commerce/D2C,"Magdalla / Kosmada, Surat",IT Head / Operations Manager,8347688000,https://wa.me/918347688000,support@alpinohealthfoods.com,https://alpino.store/,office/design PCs; e-comm/ERP servers; networking + firewall; factory/warehouse CCTV; barcode/handhelds; AMC,Internet-first food brand scaling on Amazon + own site; manufacturing+office,"Founded 2016 by 7 founders; funded D2C, own factory",Contact found,"Bungalow 7, Napoleon Estate, Near VR Mall, Dumas Road, Magdalla, Surat - 395007; Mfg AHF-1 Punagam Canal Road, Kosmada, Surat - 395006",JustDial / Company website,https://www.justdial.com/jdmart/Surat/Alpino-Health-Foods-Pvt-Ltd-Near-Hp-Petrol-PumpOpposite-Pujan-Plaza-Brts-Kenal-Road-Near-Bharat-Wood-Heaven-Party-Plot-Parvat-Patiya-Kosmada/0261PX261-X261-190209213122-J4N4_BZDET/catalogue,"Mid (funded, est. 2016)",Phone +91-8347688000; email support@alpinohealthfoods.com; D2C peanut butter / health foods
L0162,A,SME - direct,78,H. K. Designs (India) / H.K. Jewels,Diamond & Bourse,Diamond cutting/polishing & jewellery manufacturer,Surat,Owner/Partner or IT head,,,,https://hkdesigns.co/,Diamond-planning + jewellery CAD workstations; managed networking; CCTV + access control; servers + NAS; AMC,Cut/polish + jewellery mfg in Surat,Multi-unit manufacturer,Existence-verified (contact pending),Diamond cutting/polishing units in Surat & Ahmedabad; jewellery unit Surat,Company site + search snippet,https://hkdesigns.co/infrastructure.php,Manufacturing units Surat & Ahmedabad; SEEPZ jewellery,Diamonds cut/polished in multiple shapes; H.K. Jewels Surat
L0163,A,Skip - very large,78,Atmiya Vidya Mandir,Education,School (CBSE/Residential),"Kolibharthana, Kamrej",Principal / Admin / IT Coordinator,02621-355900,,principal@avm.edu.in,avm.edu.in,computer-lab desktops (bulk); smart-class panels/projectors; campus networking + Wi-Fi; CCTV; AMC,Premier residential school; digital classrooms,Campus facilities growth,Contact found,"At & Po Kolibharthana, Kamrej-Shampura Road, Ta-Kamrej, Surat-394180",Official site,https://www.avm.edu.in/contact/,Large CBSE residential school,Residential campus = boarding IT + labs + surveillance
L0164,A,Skip - very large,78,Auro University,Education,University (Private),"Hazira Road, Bhatpore",Director / Registrar / IT Head,0261-4088100,,,aurouniversity.edu.in,computer-lab desktops; lab servers; campus networking + Wi-Fi; CCTV; smart-class panels; AMC,Modern campus; design/IT/management labs,Program expansion,Existence-verified (contact pending),"Earthspace, Hazira Road, Surat-394510",Govt directory + official site,https://surat.nic.in/public-utility/auro-university/,Mid-large private university (hospitality/management/law/IT),Premium private university; email not captured on source
L0165,A,Skip - very large,78,L. P. Savani International School,Education,School (CBSE),"Pal, Adajan",Principal / Admin / IT Coordinator,,,shrivastavrajiv@yahoo.com,lpsipal.edu.in,computer-lab desktops (bulk); smart-class panels/projectors; networking + Wi-Fi; CCTV; AMC,Growing CBSE group (Savani trust),Multiple Savani-group campuses,Contact found,"T.P.-10, L.P.Savani Gauravpath Road, Pal, Adajan, Surat-394510",Official site,https://lpsipal.edu.in/,Large CBSE school (est. 2011),Phone not clearly listed on source; email captured
L0166,A,Skip - very large,78,P. P. Savani Chaitanya Vidya Sankul (CBSE),Education,School (CBSE),"Mota Varachha, Abrama Road",Principal / Admin / IT Coordinator,,,principalppscvs@gmail.com,ppsavanicbse.org,computer-lab desktops (bulk); smart-class panels/projectors; networking + Wi-Fi; CCTV; AMC,Large education sankul; CBSE+Cambridge+CFE on campus,Big multi-stream campus,Contact found,"Sankul, Mota Varachha-Abrama Road, Surat-394101",Govt directory + PP Savani,https://surat.nic.in/public-utility/p-p-savani-vidhya-bhavan/,Very large school sankul (multi-section),Phone not on source; large sankul = scale demand
L0167,A,Skip - very large,78,"Podar International School, Surat",Education,School (CBSE),"Jahangirabad, Adajan (multi-campus)",Principal / Admin / IT Coordinator,7227023110,https://wa.me/917227023110,admissions@podar.org,podareducation.org,computer-lab desktops (bulk); smart-class panels/projectors; networking + Wi-Fi; CCTV; AMC,National chain; 3+ Surat campuses; digital push,Multi-campus growth in Surat,Contact found,"TP 44, Ugat Dandi Road, Opp. DMart, Jahangirabad, Adajan, Surat-395005",Official site,https://www.podareducation.org/school/surat-jahangirabad/gcontactus1543,Large CBSE chain (multi-campus in Surat),Chain school; central + local procurement
L0168,A,Skip - very large,78,"Ryan International School, Surat",Education,School (CBSE),Adajan / Dumas (multi-campus),Principal / Admin / IT Coordinator,+91-8866057708,https://wa.me/918866057708,ris.adajan@ryangroup.com,ryangroup.org,computer-lab desktops (bulk); smart-class panels/projectors; networking + Wi-Fi; CCTV; AMC,National chain; standardized IT/smart-class rollouts,Multi-campus presence,Contact found,"Plot 85, Rander Rd, opp. Navyug College, Adajan Patiya, Surat-395009",Official group site,https://www.ryangroup.org/contact/get-in-touch,Large CBSE chain school,Chain school; central procurement + local labs
