lead_id,priority_tier,supplier_fit,lead_score,company_name,category,sub_category,area,contact_approach,phone,whatsapp,email,website,hardware_need,buying_trigger,expansion_signal,verification_status,address,source_type,source_url,size_hint,notes
L0924,C,SME - direct,56,Laxmi Dairy & Laxmi Farsan & Sweets,Food & Hospitality SME,Sweet Shop / Dairy / Farsan,Dabholi,Owner/Proprietor,,,,,POS/billing PC; CCTV; Wi-Fi; AMC,Combined dairy+farsan+sweets shop,Diversified neighbourhood store,Existence-verified (contact pending),"Dabholi, Surat",JustDial,https://www.justdial.com/Surat/Laxmi-Dairy-Laxmi-Farsan-Sweets-Surat-Dabholi/0261PX261-X261-241224165004-G1B2_BZDET,Small (dairy + farsan + sweets),Phone behind JustDial Show Number; recent listing (2024)
L0925,C,SME - direct,56,Shree Ram Live Pav Bhaji,Food & Hospitality SME,QSR (Pav Bhaji),Yogi Chowk,Owner/Proprietor,,,,,POS/billing PC; CCTV; Wi-Fi; AMC,Popular live pav bhaji spot,Yogi Chowk high footfall,Existence-verified (contact pending),"Near Vastu Pujan Heights, Yogi Chowk, Surat",JustDial,https://www.justdial.com/Surat/Shree-Ram-Live-Pav-Bhaji-Near-Vastu-Pujan-Heights-Yogi-Chowk/0261PX261-X261-181024125638-F8I5_BZDET,Small (live pav bhaji counter),Phone behind JustDial Show Number; Yogi Chowk
L0926,C,SME - direct,56,Surat Khaman House,Food & Hospitality SME,Farsan / Khaman,Gopipura,Owner,,,,suratkhamanhouse (FB),POS/billing PC; CCTV; Wi-Fi; AMC,Classic Surti khaman house,Old-city steady footfall,Existence-verified (contact pending),"Near Subhash Chowk, Gopipura, Surat",Facebook/JustDial,https://www.facebook.com/suratkhamanhouse/,Small (single khaman counter),Phone via FB/JustDial; Gopipura khaman specialist
L0927,C,SME - direct,56,The Cakesmith,Food & Hospitality SME,Cake Shop / Home Bakers,Surat,Owner (IG @thecakesmithsurat),,,,thecakesmithsurat (IG),POS/billing PC; CCTV; Wi-Fi; AMC,"Customized designer-cake studio, 5700+ IG followers",Growing IG-driven custom-cake demand,Existence-verified (contact pending),"Surat (designer cakes, home delivery)",Instagram,https://www.instagram.com/thecakesmithsurat/,"Small (home/boutique bakery, ~3-8 staff)",No public phone in snippet; DM/IG approach; boutique baker
L0928,C,SME - direct,56,Akash (Aakash) Plastopack Pvt Ltd,GIDC Manufacturing,Plastics / Flexible Packaging Film,GIDC Sachin,Purchase / Director,,,,,ERP servers; plant & office desktops; industrial PCs; CCTV; networking + Wi-Fi; biometric access; AMC,Flexible packaging film production; food-grade film demand,Established flexible packaging film maker,Existence-verified (contact pending),"Plot No 1 141/142, Road No ID-1, GIDC Sachin, Surat 394230, Gujarat",IndiaMART,https://www.indiamart.com/aakash-plastopack-private-limted/,Medium (PVC cling/twist film manufacturer; estd 1996),"PVC cling film, PVC twist wrap films"
L0929,C,SME - direct,56,Krishna Dye Chem,GIDC Manufacturing,Dyes / Textile Auxiliaries,Pandesara,IT Manager / Purchase / Director,,,,https://www.krishnadyechem.in/,ERP servers; plant & office desktops; industrial PCs; CCTV; networking + Wi-Fi; biometric access; AMC,Dye & auxiliary production; second plant at Saykha GIDC,Multi-site (Pandesara office + Saykha plant),Existence-verified (contact pending),"28/C, Lalakunj Estate, Near Rachana Dyeing Mill, Pandesara GIDC, Surat 394221, Gujarat",Company website,https://www.krishnadyechem.in/contact.html,Small-Medium (dyes & textile auxiliaries; plant at Saykha),"Dyes, textile auxiliaries"
L0930,C,SME - direct,56,Balaji Infosol,IT & Software,Software development / IT services,Surat,Founder/Director,,,,http://sbitindia.co.in/,Developer workstations; small server/NAS; firewall + switches + Wi-Fi; CCTV; AMC,Founded Aug 2008; software + IT services,Long-running small IT services firm,Existence-verified (contact pending),"Surat, Gujarat",GoodFirms directory listing,https://www.goodfirms.co/directory/city/app-development/surat,Small (since Aug 2008),No verified contact on source; smaller spend
L0931,C,SME - direct,56,Dhyanvi Technologies,IT & Software,Website design / SEO,"Lal Darwaja (Railway Station), Surat",Founder/Director,,,,https://dhyanvi.com/,Designer workstations; small server/NAS; firewall + switches + Wi-Fi; CCTV; AMC,Web design + SEO agency in central Surat,Premium business-hub office,Existence-verified (contact pending),"1106B, 11th Floor, Excellent Business Hub, Lal Darwaja Road, Near Railway Station, Surat 395003",Company website (contact page),https://dhyanvi.com/contact/,Small,Phone not in snippet; smaller spend profile
L0932,C,SME - direct,56,Cheers Events,Media/Video/Photo,Wedding production / event media,Piplod / City Light,Owner/Founder,,,,,Editing rigs for event video; storage/NAS; backup; AMC,Wedding event video/photo coverage,Royal wedding planning & event management,Existence-verified (contact pending),"306, Union Heights, Rahulraj Mall Lane, Piplod, City Light, Surat 395007",Wedding.net / directory,https://surat.wedding.net/other/1593075/,Wedding planning + media,Wedding planning + event media; Piplod/City Light
L0933,C,SME - direct,56,Image Photo Studio,Media/Video/Photo,Photography studio,Vesu,Owner/Founder,,,,,Color-accurate editing workstations; fast storage/NAS; backup; AMC,Studio/wedding shoot volume,Vesu photo studio,Existence-verified (contact pending),"Opposite Aagam Orchid, Near Nandini 2, Vesu, Surat",JustDial listing,https://www.justdial.com/Surat/Image-Photo-Studio-Opposite-Aagam-Orchid-Near-Nandini-2-Vesu/0261PX261-X261-220512162730-B5I3_BZDET,SME,Photo studio; Vesu (opp Aagam Orchid)
L0934,C,SME - direct,56,Mitra Production,Media/Video/Photo,Ecommerce/video production,Godadara,Owner/Founder,,,,,Editing/product workstations; fast storage/NAS; backup; AMC,Ecommerce content/video volume,Ecommerce service provider; Godadara,Existence-verified (contact pending),"Near Capital Square, Parvat Gam, Godadara, Surat",JustDial listing,https://www.justdial.com/Surat/Mitra-Production-Near-Capital-SquareParvat-Gam-Godadara/0261PX261-X261-230309203324-I3M2_BZDET,SME,Ecommerce + production services; Godadara
L0935,C,SME - direct,56,Sai Mandir Film Production,Media/Video/Photo,Film/video production,Adajan,Owner/Founder,,,,,GPU editing workstations; video storage/NAS; color-grading; backup; AMC,Wedding/event film volume,Film production house; Adajan,Existence-verified (contact pending),"Adajan, Surat 395009",Sulekha listing,https://www.sulekha.com/sai-mandir-film-production-surat-adajan-surat-contact-address,SME,"Film production; Adajan, Surat"
L0936,C,SME - direct,56,Adroit Immigration Services Pvt Ltd,Professional Services SME,Immigration consultant,Nanpura,,,,,,desktops/laptops; NAS backup; networking + Wi-Fi; UPS; AMC,Visa/immigration volume,Immigration services Nanpura,Existence-verified (contact pending),"Ground Floor, Ahura Mazda, Nr Jivan Shaili Clinic, Nanpura, Surat 395001",Directory (IndiaMART),https://dir.indiamart.com/surat/immigration-service.html,Small consultancy,Immigration services Nanpura - small Pvt Ltd
L0938,C,SME - direct,56,BMK Enterprises,SME Manufacturing & Jobwork,Paper plate / bowl manufacturing,Surat,,,,,https://www.indiamart.com/bmk-enterprises-surat/,billing PC; shop-floor CCTV; networking; biometric attendance; AMC,Paper plate/bowl production capacity,Disposable paper products maker,Existence-verified (contact pending),"Surat, Gujarat",IndiaMART,https://www.indiamart.com/bmk-enterprises-surat/,Small disposable-products unit,"Paper plates, paper bowls"
L0939,C,SME - direct,56,Crispy Dhosa Khakhra Gruh Udyog,SME Manufacturing & Jobwork,Khakhra / snack food manufacturing,Surat,,,,,,billing PC; shop-floor CCTV; networking; biometric attendance; AMC,Khakhra production capacity,15+ years food production,Existence-verified (contact pending),"Surat, Gujarat (est. 2005)",IndiaMART,https://www.indiamart.com/crispy-dhosa-bite/,"Est. 2005, small gruh-udyog unit","Masala khakhra, cheese dhosa khakhra"
L0940,C,SME - direct,56,Harekrishna Gruh Udhyog,SME Manufacturing & Jobwork,Masala / spice manufacturing,Surat,,,,,,billing PC; shop-floor CCTV; networking; biometric attendance; AMC,Masala/hing/turmeric production,15+ years; multiple spice products,Existence-verified (contact pending),"Surat, Gujarat (est. 2006)",IndiaMART,https://www.indiamart.com/harekrishna-gruh-udhyog/,"Est. 2006, small spice unit","Masala powder, compound hing, turmeric powder"
L0941,C,SME - direct,56,J. J. Namkeen,SME Manufacturing & Jobwork,Snacks / chakli / biscuit manufacturing,Surat,,,,,https://www.indiamart.com/j-j-namkeen/,billing PC; shop-floor CCTV; networking; biometric attendance; AMC,Snacks/chakli/biscuit production,Multiple snack product lines,Existence-verified (contact pending),"Surat, Gujarat",IndiaMART,https://www.indiamart.com/j-j-namkeen/,Small snack-food unit,"Snacks, chakli, biscuits"
L0942,C,SME - direct,56,JP Industries,SME Manufacturing & Jobwork,Paper plate / glass machine manufacturing,Surat,,,,,https://www.indiamart.com/jpindustriessurat/,billing/ERP PC; shop-floor CCTV; networking; biometric attendance; AMC,Disposable-machine production capacity,Paper plate/glass making machine maker,Existence-verified (contact pending),"Surat, Gujarat",IndiaMART,https://www.indiamart.com/jpindustriessurat/,Small machine-building unit,Paper plate & disposable glass making machines
L0943,C,SME - direct,56,Kanak Food,SME Manufacturing & Jobwork,Khakhra / snack food manufacturing,Surat,,,,,,billing PC; shop-floor CCTV; networking; biometric attendance; AMC,Khakhra production capacity,Multiple khakhra varieties,Existence-verified (contact pending),"Surat, Gujarat",IndiaMART,https://www.indiamart.com/kanak-gruh-udhyog/,Small gruh-udyog food unit,"Methi khakhra, sada khakra, masala khakra"
L0944,C,SME - direct,56,Mas Masala Gruh Udyog,SME Manufacturing & Jobwork,Masala / spice blends manufacturing,"Nanpura, Surat",,,,,https://www.indiamart.com/masmasalagruhudyog/about-us.html,billing PC; shop-floor CCTV; networking; biometric attendance; AMC,Masala blend production (biryani/tikka),Multiple branded masala blends,Existence-verified (contact pending),"Nanpura, Surat, Gujarat",IndiaMART,https://www.indiamart.com/masmasalagruhudyog/about-us.html,Small spice-blend unit,"Biryani, chicken/mutton gravy & tikka masala"
L0945,C,SME - direct,56,Parasmani Shri Mahila Gruh Udyog,SME Manufacturing & Jobwork,Khakhra / namkeen manufacturing,Surat,,,,,,billing PC; shop-floor CCTV; networking; biometric attendance; AMC,Newer unit (2018) - growth/setup phase,"Owner-run, recently established",Existence-verified (contact pending),"Surat, Gujarat (est. 2018)",IndiaMART,https://www.indiamart.com/khakhra-gruh-udhyog/,"Sole proprietorship est. 2018, small unit","Bhakarwadi namkeen, plain/masala khakhra"
L0947,C,SME - direct,56,Sivam Prints,SME Manufacturing & Jobwork,Screen printing job work,"Udhna, Surat",,,,,,shop-floor CCTV; networking; billing PC; biometric attendance; AMC,Screen printing job-work capacity (Rs 35/pc),Job-work printer in Udhna,Existence-verified (contact pending),"Udhna, Surat, Gujarat",IndiaMART,https://dir.indiamart.com/surat/screen-printing-services.html,Small screen-printing job shop,Screen printing service at Rs 35/piece
L0948,C,SME - direct,56,Tirupati Gruh Udhyog,SME Manufacturing & Jobwork,Namkeen / khakhra manufacturing,Surat,,,,,https://www.indiamart.com/tirupatigruhudhyog/,billing PC; shop-floor CCTV; networking; biometric attendance; AMC,Namkeen + khakhra production,Bhakarwadi + methi khakhra maker,Existence-verified (contact pending),"Surat, Gujarat",IndiaMART,https://www.indiamart.com/tirupatigruhudhyog/,Small namkeen/khakhra unit,"Bhakarwadi namkeen, methi khakhra"
L0949,C,SME - direct,56,MAK Fabrics,Textile Manufacturing,Embroidery (Schiffli),Surat,Owner/Director,,,,https://www.makfabrics.in/schiffli-embroidered-fabric.html,ERP/Tally servers; design & billing PCs; CCTV; networking + Wi-Fi; biometric attendance; AMC,Schiffli embroidery fabric production,Embroidery fabric operations,Existence-verified (contact pending),"Surat, Gujarat",Company website,https://www.makfabrics.in/schiffli-embroidered-fabric.html,Small-mid: dyeable Schiffli embroidered fabric manufacturer,Schiffli embroidery unit; basic design/shop-floor IT/CCTV scope
L0950,C,SME - direct,56,Seeboo Tex Faab,Textile Manufacturing,Embroidery (Schiffli),Surat,Owner/Director,,,,https://www.seebootexfaab.in/schiffli-work-fabric.html,ERP/Tally servers; design & billing PCs; CCTV; networking + Wi-Fi; biometric attendance; AMC,Schiffli embroidery fabric production,Embroidery fabric operations,Existence-verified (contact pending),"Surat, Gujarat",Company website,https://www.seebootexfaab.in/schiffli-work-fabric.html,Small-mid: Schiffli embroidery fabric manufacturer,Schiffli embroidery unit; basic design/shop-floor IT/CCTV scope
L0951,C,SME - direct,56,K.P. Fitness Gym,Wellness & Clinics SME,Gym/fitness center,Adajan,,,,,,reception/billing PCs; CCTV; biometric access; Wi-Fi; AMC,Membership/access control,Owner-run neighborhood gym,Existence-verified (contact pending),"Adajan Dn, Surat",Fitmasto,https://fitmasto.com/en/k-p-fitness-gym-in-adajan-dn-surat/gym556,Owner-run men+ladies gym,Phone via Fitmasto listing
L0952,C,SME - direct,56,Siddharth Hair Transplant Centre,Wellness & Clinics SME,Hair transplant/cosmetic clinic,Surat,,,,,https://siddharthhairtransplant.com/,reception/billing PCs; CCTV; Wi-Fi; NAS for imaging; AMC,Procedure-based clinic,Dedicated hair restoration center,Existence-verified (contact pending),Surat (address not in snippet),Business website,https://siddharthhairtransplant.com/,Owner-run hair restoration clinic,Website 403; verify address/phone
L0960,C,SME - direct,55,Umesh A Patil Advocate,Professional Services SME,Advocate (civil),Udhana,Umesh A Patil (Advocate),9925458897,https://wa.me/919925458897,,,desktop/laptop; NAS backup; UPS; AMC,Case-file digitisation,Civil law practice,Contact found,"C-301, Navagam Dindoli Road, 2nd Floor, Opp Navagam Bus Stop, Ramayan Park, Jamuna Park Society, Udhana, Surat 395001",Directory (LawRato),https://lawrato.com/lawyers/surat,Solo/small practice,Solo civil advocate Udhana
L0963,C,SME - direct,55,Black Beauty Spa,Wellness & Clinics SME,Spa/massage center,Vesu,,9662268377,https://wa.me/919662268377,,,reception/billing PCs; CCTV; Wi-Fi; AMC,Owner-run spa,Vesu location,Contact found,"Vesu, Surat",HelloIndia,https://www.helloindia.co/Surat/Black-Beauty-Spa/Vesu,Owner-run spa/massage center,Mobile captured
L0953,C,SME - direct,55,Aurora ENT & Dental Clinic,Healthcare,ENT + dental clinic,Surat,Owner-doctor / Practice Manager,,,,https://www.auoraentdental.com/,Practice-management servers; ENT/dental imaging workstations; reception/billing desktops; networking + Wi-Fi; CCTV; UPS; AMC,ENT endoscopy + dental imaging endpoints,New ultramodern combined facility,Existence-verified (contact pending),Surat (ENT + dental under one roof),Clinic website,https://www.auoraentdental.com/,Combined ENT + dental ultramodern facility,Smaller combined clinic; modest spend
L0954,C,SME - direct,55,Vatsalya Maternity & Children Hospital,Healthcare,Maternity & children hospital,Bhedvad,Hospital Administrator / Owner-doctor,,,,https://www.medindia.net/directories/hospitals/vatsalya-maternity-children-hospital-surat-gujarat-28175.htm,HIS/EMR servers; ultrasound/NICU imaging workstations; reception/billing desktops; networking + Wi-Fi; CCTV; UPS; AMC,Maternity ultrasound + NICU monitoring data,Established maternity/children hospital,Existence-verified (contact pending),"Bhedvad, Surat",Directory (Medindia),https://www.medindia.net/directories/hospitals/vatsalya-maternity-children-hospital-surat-gujarat-28175.htm,Maternity + pediatric hospital,Maternity/peds; ultrasound + CCTV need
L0955,C,SME - direct,55,AONE SEO Service,IT & Software,Digital marketing / SEO agency,Surat,Founder/Director,,,,https://www.aoneseoservice.com/,Marketing workstations; small NAS; firewall + switches + Wi-Fi; CCTV; AMC,"ROI-driven SEO, PPC, SMM, branding",SME digital agency,Existence-verified (contact pending),"Surat, Gujarat",Company website,https://www.aoneseoservice.com/digital-marketing-agency-in-surat.html,Small,No contact on source; smaller agency
L0957,C,SME - direct,55,Devanshi Property Consultant,Professional Services SME,Real estate consultant,Adajan,,,,,,desktop/laptop; CCTV; networking + Wi-Fi; UPS; AMC,Adajan/Pal property deals,Local Adajan broker,Existence-verified (contact pending),"Shop No 20, Samrat Campus, Pal Road, Adajan Dn, Surat 395009 (Near L P Savani School)",Directory (JustDial),https://www.justdial.com/Surat/Devanshi-Estate-Agency-Near-L-P-Sawani-School-Adajan-Road/0261P261STDF000805_BZDET,Small/solo agency,Local property consultant Adajan Pal Road
L0958,C,SME - direct,55,Metropolis Event,Professional Services SME,Event management,New City Light,,,,,,laptops; NAS backup; CCTV; networking + Wi-Fi; UPS; AMC,Corporate event volume,Full-service event mgmt,Existence-verified (contact pending),"Om Terrace, New City Light Road, Surat",Directory (JustDial),https://www.justdial.com/Surat/Event-Management-Companies-For-Corporate/nct-10552202,Small full-service firm,Full-service event mgmt New City Light Rd
L0959,C,SME - direct,55,SR India Communication,Professional Services SME,Event & exhibition management,Surat,,,,,,laptops/desktop; NAS backup; CCTV; networking + Wi-Fi; UPS; AMC,Exhibition + event volume,Exhibit + event management,Existence-verified (contact pending),"15, Mani Nagar, A.K. Road, Surat",Directory (Sulekha),https://www.sulekha.com/corporate-event-management-companies/surat,Small firm,Exhibit & event management firm A.K. Road
L0961,C,SME - direct,55,7 Unisex Salon,Wellness & Clinics SME,Salon (unisex),Adajan,,,,,,reception/billing PCs; CCTV; Wi-Fi; AMC,Owner-run salon,Adajan location,Existence-verified (contact pending),"4, Surya Darshan Apartment, Opposite Bhulka Bhavan Market, Anand Mahal Road, Adajan Road, Surat 395009",JustDial,https://www.justdial.com/Surat/7-Unisex-Salon-Opposite-Bhulka-Bhavan-Market-Adajan-Road/0261PX261-X261-131113120443-M6E6_BZDET,Owner-run unisex salon,Phone behind JustDial Show Number
L0962,C,SME - direct,55,Alpine Physio & Fitness,Wellness & Clinics SME,Physiotherapy center,Rander/Adajan,Dr. Jitendra S. Parmar (Owner),,,,,reception/billing PCs; CCTV; Wi-Fi; AMC,Combined physio+fitness,Adajan/Rander location,Existence-verified (contact pending),"#313, Satyam Shopping Complex, Talwadi, Rander, Adajan Dn, Surat",Practo,https://www.practo.com/surat/physiotherapist,Owner-run physio+fitness,Phone via Practo listing
L0966,C,SME - direct,54,Square Studio Designs,Architecture & CAD/Engineering,Design studio,Katargam,Principal / Owner,9998803717,https://wa.me/919998803717,,,GPU workstations for design/visualisation; dual monitors; NAS; backup; networking; AMC,Design studio in Katargam,Local design studio,Contact found,"555, Laxmi Enclave 2, Opp Gajera School, Katargam, Surat",Facebook page,https://www.facebook.com/squarestudio.india/,Small,Design/visualisation studio
L0982,C,SME - direct,54,R P Plastic Industries,GIDC Manufacturing,Plastics / Reprocessed Granules,GIDC Sachin,Purchase / Director,+91 8140 888110,https://wa.me/918140888110,info@rpplasticind.com,https://www.rpplasticind.com/,ERP servers; plant & office desktops; industrial PCs; CCTV; networking + Wi-Fi; biometric access; AMC,Reprocessed granule supply; recycling capacity demand,HDPE/PP/LLDPE reprocessed granule manufacturer,Contact found,"Plot No. 938, Road No. 6, Sachin GIDC, Surat 394230, Gujarat",Company website,https://www.rpplasticind.com/contact,Small-Medium (reprocessed plastic granules; estd 2018),"HDPE, PP, LLDPE reprocessed plastic granules"
L0989,C,SME - direct,54,Capital Real Estate & Land Broker,Professional Services SME,Real estate / land broker,Surat,,7490856903,https://wa.me/917490856903,,,desktop/laptop; CCTV; networking; UPS; AMC,Land + property brokerage,Local broker,Contact found,,Directory (JustDial),https://www.justdial.com/Surat/Real-Estate-Agents/nct-10192623,Small/solo broker,"Land + real estate broker, JustDial listing"
L0991,C,SME - direct,54,Ravindra Patil LIC Agent,Professional Services SME,Insurance advisor (LIC),Surat,Ravindra Patil (LIC agent/advisor),7016306447,https://wa.me/917016306447,ravipatil@licservicecenter.in,,desktop/laptop; NAS backup for client policy data; UPS; AMC,Policy/client portfolio growth; investment advisory,Investment advisory + LIC agency,Contact found,"LIC Branch 2863, Surat",Company website,https://licservicecenter.in/,Solo advisor,Solo LIC agent + investment advisor - client data/backup
L0964,C,SME - direct,54,Gruham Solutions (Gruham Design Studio),Architecture & CAD/Engineering,Architecture / Design studio,Sarthana,Principal / Owner,,,,https://www.houzz.in/professionals/architects-and-building-designers/gruham-design-studio-pfvwin-pf~1203033188,GPU workstations for architecture/interior rendering; dual monitors; NAS; backup; networking; AMC,Architecture/design studio in Sarthana,Local design studio,Existence-verified (contact pending),"39, Ashirwad Park Society, B/H Subhash Nagar Society, Sarthana, Jakatnaka, Surat 395006",Houzz profile,https://www.houzz.in/professionals/architects-and-building-designers/gruham-design-studio-pfvwin-pf~1203033188,Small,Phone not visible on source
L0965,C,SME - direct,54,Naksh Gruham Design Studio,Architecture & CAD/Engineering,Interior design studio,Surat,Principal / Owner,,,,https://nakshgruhamdesignstudio.in/,GPU workstations for interior 3D rendering; dual monitors; NAS; backup; networking; AMC,Interior design for commercial & residential sites,Local interior studio,Existence-verified (contact pending),"Surat, Gujarat",Company website,https://nakshgruhamdesignstudio.in/,Small,Contact not visible on source
L0967,C,SME - direct,54,Govinda Diamond,Diamond & Bourse,Diamond manufacturer (polished + LGD jewellery),Mahidharpura,Owner/Partner or Admin head,,,,,Diamond-planning workstations; managed networking; CCTV + access control; office desktops; AMC,Polished + lab-created jewellery range,Small/mid diamond firm,Existence-verified (contact pending),"Mahidharpura, Surat 395003",JustDial + search snippet,https://www.justdial.com/Surat/Govinda-Diamond-Mahidharpura/0261PX261-X261-171212071326-D5U5_BZDET,4.9 rating; polished + eco-friendly lab-created jewellery,Polished diamonds + lab-created diamond jewellery
L0968,C,SME - direct,54,Harekrishna Jems,Diamond & Bourse,Diamond exporter,Katargam,Owner/Partner or Admin head,,,,,Diamond-planning workstations; managed networking; CCTV + access control; office desktops; AMC,Export-oriented Katargam firm,Mid-size exporter,Existence-verified (contact pending),"C 3753 Nandu Doshni Wadi, Vasta Devdi Road, Opp Torrent Power Station, Katargam, Surat 395004",JustDial + search snippet,https://www.justdial.com/Surat/Harekrishna-Jems-Opposite-Torrent-Power-Station-Katargam/0261PX261-X261-110819124631-B8G7_BZDET,"Diamond exporter, Katargam","Diamond exporter, Katargam cluster"
L0969,C,SME - direct,54,Jewel Star,Diamond & Bourse,Diamond exporter,Katargam (Old GIDC),Owner/Partner or Admin head,,,,,Diamond-planning workstations; managed networking; CCTV + access control; office desktops; AMC,Export-oriented firm,Mid-size exporter,Existence-verified (contact pending),"Opp RJD Business Hub, Old GIDC, Katargam, Surat 395004",JustDial + search snippet,https://www.justdial.com/Surat/Jewel-Star-Opposite-RJD-Business-Hub-Old-GIDC-Katargam/0261PX261-X261-110819172526-Z6G3_BZDET,"Diamond exporter, Old GIDC Katargam","Diamond exporter, Old GIDC Katargam"
L0970,C,SME - direct,54,Kiran Exports,Diamond & Bourse,Diamond exporter,Katargam,Owner/Partner or Admin head,,,,,Diamond-planning workstations; managed networking; CCTV + access control; office desktops; AMC,Export-oriented firm,Mid-size exporter,Existence-verified (contact pending),"Bhavani Circle, Katargam, Surat 395004",JustDial + search snippet,https://www.justdial.com/Surat/Kiran-Exports-Bhavani-Circle-Katargam/0261PX261-X261-190923115018-E2V8_BZDET,"Diamond exporter, Katargam","Diamond exporter, Bhavani Circle Katargam"
L0971,C,SME - direct,54,P Hitesh & Co,Diamond & Bourse,Diamond manufacturer & exporter,Mahidharpura,Owner/Partner or Admin head,,,,,Diamond-planning workstations; managed networking; CCTV + access control; office desktops; AMC,Newer export firm,Growing diamond exporter,Existence-verified (contact pending),"Mahidharpura, Surat 395003",JustDial + search snippet,https://www.justdial.com/jdmart/Surat/P-Hitesh-Company-Mahidharpura/0261PX261-X261-110211184859-N5U4_BZDET/catalogue,Established 2019; diamond exporter,"Diamond manufacturer & exporter, Mahidharpura"
L0972,C,SME - direct,54,Palak Designer Diamond Jewellery,Diamond & Bourse,Diamond jewellery manufacturer,Mahidharpura,Owner/Partner or Admin head,,,,,Jewellery CAD workstations; managed networking; CCTV + access control; office desktops; AMC,Established 16-yr operation,Diamond jewellery maker,Existence-verified (contact pending),"201 Santok Diamond Building, Hat Faliya, Mahidharpura, Surat 395003",JustDial + search snippet,https://www.justdial.com/Surat/Palak-Designer-Diamond-Jewellery-Hat-Faliya-Mahidharpura/0261PX261-X261-130606150709-M1C2_BZDET,16 yrs in business; 4.0 rating,Designer diamond jewellery manufacturer
L0973,C,SME - direct,54,Dil Dosti Chai,Food & Hospitality SME,Tea Cafe,Piplod,Owner,,,,,POS/billing PCs; CCTV; Wi-Fi; AMC,Youth-oriented chai cafe,Piplod cafe-belt,Existence-verified (contact pending),"Piplod, Surat",Zomato,https://www.zomato.com/surat/dil-dosti-chai-piplod,Small (tea/chai cafe),Phone via Zomato page; chai cafe
L0974,C,SME - direct,54,Jyoti Khaman & Locho,Food & Hospitality SME,Farsan / Khaman / Locho,Sachin,Owner/Proprietor,,,,,POS/billing PC; CCTV; Wi-Fi; AMC,Khaman+locho maker in Sachin,Manufacturer-cum-retail,Existence-verified (contact pending),"Sachin, Surat",JustDial,https://www.justdial.com/Surat/Jyoti-Khaman-Locho-Sachin/0261PX261-X261-170927192544-I8Z3_BZDET,Small (farsan manufacturer/outlet),Phone behind JustDial Show Number; Sachin (South Surat)
L0975,C,SME - direct,54,Patel Pav Bhaji & Fast Food,Food & Hospitality SME,QSR (Pav Bhaji/Fast Food),Umarwada,Owner/Proprietor,,,,,POS/billing PC; CCTV; Wi-Fi; AMC,Neighbourhood fast-food spot,Local demand,Existence-verified (contact pending),"Near Archana School, Umarwada, Surat",JustDial,https://www.justdial.com/Surat/Patel-Pav-Bhaji-Fast-Food-Near-Archana-School/0261PX261-X261-230129150948-F3I7_BZDET,Small (pav bhaji + fast food),Phone behind JustDial Show Number; Umarwada
L0976,C,SME - direct,54,Patisserie Cakeshop,Food & Hospitality SME,Cake Shop / Patisserie,Surat,Owner (IG),,,,patisserie_cakeshop (IG),POS/billing PC; CCTV; Wi-Fi; AMC,"Boutique patisserie, IG-active",Growing custom orders,Existence-verified (contact pending),Surat (patisserie),Instagram,https://www.instagram.com/patisserie_cakeshop/,Small (boutique patisserie),Phone via IG DM; small owner-run patisserie
L0977,C,SME - direct,54,Rajwadi Farsan & Sweet,Food & Hospitality SME,Sweet Shop / Farsan,Punagam,Owner/Proprietor,,,,,POS/billing PC; CCTV; Wi-Fi; AMC,Local farsan+sweet shop,Neighbourhood demand,Existence-verified (contact pending),"J T Nagar, B/S Siddharth Gas Agency, Opp TVS Workshop, Punagam, Surat 394210",JustDial,https://www.justdial.com/Surat/Rajwadi-Farsan-Sweet-Punagam/0261PX261-X261-120909142814-L2Y4_BZDET,Small (single farsan/sweet shop),Phone behind JustDial Show Number; Punagam area
L0978,C,SME - direct,54,Shreeji Farsan & Sweet & Namkeen,Food & Hospitality SME,Sweet Shop / Namkeen,Mota Varachha,Owner/Proprietor,,,,,POS/billing PC; CCTV; Wi-Fi; AMC,Local namkeen+sweet shop,Varachha residential demand,Existence-verified (contact pending),"Mota Varachha, Surat",JustDial,https://www.justdial.com/Surat/Shreeji-Farsan-Sweet-Namkeen-Mota-Varachha/0261PX261-X261-170605112420-L7P6_BZDET,Small (single namkeen/farsan shop),Phone behind JustDial Show Number; Mota Varachha
L0979,C,SME - direct,54,SurTEA,Food & Hospitality SME,Tea Cafe,Piplod,Owner,,,,,POS/billing PCs; CCTV; Wi-Fi; AMC,Local tea cafe,Piplod demand,Existence-verified (contact pending),"Piplod, Surat",Zomato,https://www.zomato.com/surat/surtea-piplod,"Small (tea cafe, ~4-10 staff)",Phone via Zomato page; small tea cafe
L0980,C,SME - direct,54,Trishiv Chinese Corner,Food & Hospitality SME,Restaurant (Chinese),Varachha,Owner/Proprietor,,,,,POS/billing PCs; KOT printers; CCTV; Wi-Fi; AMC,Neighbourhood Chinese counter,Varachha demand,Existence-verified (contact pending),"Varachha, Surat",Zomato,https://www.zomato.com/surat/trishiv-chinese-corner-varachha,"Small (Chinese corner, ~4-10 staff)",Phone via Zomato page; small Chinese eatery
